blockchain,token_pair,pool_address,unique_key,uni_portion,total_volume,uni_volume
ethereum,SWAP-WETH,0x048e06ba6750da450904000a4cce5bb066da0c26,0x69795179311b2228869889ac05455a8dc7fd9ce9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999999237482172,725950.379571026,725950.3242160153
ethereum,PUMPING-WETH,0x111c275dc0570c811dad292ddd31bb9316102232,0x693a8955d8fe63a4e57f041810de3eb69e156acd-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2199.1314211686945,2199.1314211686945
ethereum,Hektá-WETH,0xb9edd647aadb606d0b96ac03c6f1ae2f08ff8fb5,0x695b1e329279cd23976067866004a5847dd2f5d9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,20831.764457127432,20831.764457127432
ethereum,USDC-XCHF,0x83480d992196f54cdba2a5a75f0795f5e82d7492,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xb4272071ecadd69d933adcd19ca99fe80664fc08,1,5522.529962719925,5522.529962719925
ethereum,DOGE20-WETH,0xd7f70a72e1693804a42afd9d73c77b2f1f8f8f6d,0x2541a36be4cd39286ed61a3e6afc2307602489d6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,34602.853306523364,34602.853306523364
ethereum,RMV-USDT,0xe764b1febc0179a634e1c554625d0b82355c6000,0x423352f2c6e0e72422b69af03aba259310146d90-0xdac17f958d2ee523a2206206994597c13d831ec7,1,20882.314734878557,20882.314734878557
ethereum,JUSTICE-USDT,0x52545dbc45368fe947e0105bdc116217fa146ab7,0x59d1e836f7b7210a978b25a855085cc46fd090b5-0xdac17f958d2ee523a2206206994597c13d831ec7,1,6784.476309628123,6784.476309628123
ethereum,SKYA-WETH,0x766658180726600dc5e723cf85bbf2dcd470b2ad,0x623cd3a3edf080057892aaf8d773bbb7a5c9b6e9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,68657.60563455943,68657.60563455943
ethereum,NFTFI-WETH,0x34e52bcb4f6a3b249ff990d613c980c1da97b2f2,0x09d6f0f5a21f5be4f59e209747e2d07f50bc694c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,25294.921641731544,25294.921641731544
ethereum,USDC-wCOMAI,0xb76e7fc28e3c78455c61d6c4d630e0f1e121d254,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xc78b628b060258300218740b1a7a5b3c82b3bd9f,1,1805.2148593872369,1805.2148593872369
ethereum,DAM-WETH,0xbd233d685ede81e00faaefebd55150c76778a34e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf80d589b3dbe130c270a69f1a69d050f268786df,0.9999422634279731,13831.342791371115,13830.544217051813
ethereum,LMWR-USDC,0x1517ba8f1a1b192ac62f824d6e10f88ae99391b3,0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,93060.19171661396,93060.19171661396
ethereum,Bitcoin6900-WETH,0x86bd450587f94792b5a3494ad93315411d940d8d,0x7c7074a51a316bf0ad19a9ef91aa7fc40d64a626-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,8367.4244042406,8367.4244042406
ethereum,LPM-WETH,0x69fe5d8833fd13a1c186955485a21d3e8f2c279f,0xa080b570bb207187a87afdb544e9f24ed0af1c62-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1868.459850337465,1868.459850337465
ethereum,NMR-WETH,0x8df016708a66377dae191ca6f9fff4705a3d951f,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8849260861703214,4639071.55625374,4105235.435739684
ethereum,USDC-UXLINK,0x52aff874262d7a9aaa8e0c7a834b3e6cfc6867a1,0x3991b07b2951a4300da8c76e7d2c7edde861fef3-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,58765.91488276656,58765.91488276656
ethereum,MSTRx-USDC,0xec32103fc313a4719960961ef99eddcbbb4816df,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xae2f842ef90c0d5213259ab82639d5bbf649b08e,1,3626.526684805759,3626.526684805759
ethereum,GEMS-WETH,0x7d670916dd6726515a208ff41a366efe6f585de6,0x69905807639e174d6f3793808b6e80bf477dc7b9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,69174.91102825837,69174.91102825837
ethereum,SOS-WETH,0xb82d251b7e92832dccb7f3c6f03ae20f2d7ee597,0x3b484b82567a09e2588a13d54d032153f0c0aee0-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9950802411079801,11422181.468864072,11365987.090016363
ethereum,POWSCHE-WETH,0x14bce2f206553028d870393bc47de22b0ad9b1b7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc5cb2e3f9e9b04f36ff24b9d392be211f81abc85,1,11709.092390998756,11709.092390998756
ethereum,DPS-WETH,0x2dcd080327c08d6f202c7ef0b709f73d325c0464,0xb7b1570e26315baad369b8ea0a943b7f140db9eb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,8311.72304705603,8311.72304705603
ethereum,FOLD-WETH,0x5ecef3b72cb00dbd8396ebaec66e0f87e9596e97,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd084944d3c05cd115c09d072b9f44ba3e0e45921,0.8578487313824862,143898.86886230015,123443.46210089893
ethereum,Coval-WETH,0x2b43fe4f41d871fbc75af6e0ce85bce38ff1edc7,0x3d658390460295fb963f54dc0899cfb1c30776df-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,170350.53812465345,170350.53812465345
ethereum,DOGE-USDT,0x1ab3e7bf6c2670c9905e635a95aa84e982c9b1b2,0x4206931337dc273a630d328da6441786bfad668f-0xdac17f958d2ee523a2206206994597c13d831ec7,0.9999962349309957,11235572.486759104,11235530.184053387
ethereum,ATC-USDT,0x6143e64eab73441481c91ce5ec64459296d1a204,0x0fad86cc1b412b330494e350bf1dc1994ac55c9e-0xdac17f958d2ee523a2206206994597c13d831ec7,1,1037.3163874317559,1037.3163874317559
ethereum,Farcaster-WETH,0x54c27c7a2f55189cb23d52862e121136247aaf21,0xa4874336d5c1625bf59eaa686ba5ef0219925e84-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1798340.3205583498,1798340.3205583498
ethereum,RPL-RPL,0xe67d3aabb5e2b46a8d93aab261fb10359abf457f,0xb4efd85c19999d84251304bda99e90b92300bd93-0xd33526068d116ce69f19a9ee46f0bd304f21a51f,1,5005.382678961866,5005.382678961866
ethereum,MORPHO-USDC,0xe7c4a612fefc86778851367a87e8900398889da2,0x58d97b57bb95320f9a05dc918aef65434969c2b2-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,1408.73085037033,1408.73085037033
ethereum,GPU-WETH,0xf214d89ea69c6696473b0dee25698723b8011961,0x79d464248516bc6977ca2069ba15d8d1044479d8-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1934920.275713984,1934920.275713984
ethereum,PNDC-PORK,0xc026eb864dc9f9e820e010ddeeeb3c7cbaebf365,0x423f4e6138e475d85cf7ea071ac92097ed631eea-0xb9f599ce614feb2e1bbe58f180f370d05b39344e,1,339041.8721395498,339041.8721395498
ethereum,SXT-USDT,0x20c42d3513e9e7fafff82173aa5327f02d5163e3,0xdac17f958d2ee523a2206206994597c13d831ec7-0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195,1,1390102.950607715,1390102.950607715
ethereum,USDT-VATAN,0xecbfe82e3bdf799a52d5273fd3926457fe397671,0xbad6c59d72d44512616f25b3d160c79db5a69ddf-0xdac17f958d2ee523a2206206994597c13d831ec7,1,82508.92752168728,82508.92752168728
ethereum,MNTx-WETH,0x61192eb6ca9fe34a3ccc5f4cd4bf6fefb77a037f,0x5c697fee285b513711a816018dbb34dc0cfc4875-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,777645.2703084752,777645.2703084752
ethereum,BOOP-WETH,0x7c46e694d1ee0e577e64933d98dcbff3fdaca2d3,0x8013266cb5c9dd48be3ad7d1ce832874d64b3ce1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,3233.0372190580706,3233.0372190580706
ethereum,MASTERCOIN-WETH,0x946ff2f7e361a01adf55dcb22546a36ffb43b5c1,0x69ce1b609e10838fc947a486045e8bdeb7bcc5b1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,818868.9549573123,818868.9549573123
ethereum,Daram-WETH,0x7c0d6cbe332dac916944c61956b291a4045f9bfa,0xad86b91a1d1db15a4cd34d0634bbd4ecacb5b61a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,68257.54894867424,68257.54894867424
ethereum,INT-USDC,0x9636eca9bd4fa9a9f3820b8f1cc28c1579da7041,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xa2762ba628b962f93498d8893b6e4346140fe96d,1,25661.934719402492,25661.934719402492
ethereum,Dentacoin-WETH,0xe1896a43d7bc41f66c1dec8bcb02519cff2efb8c,0x696177c81b40007d03c25139021186ed890ae557-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,20782.428691554353,20782.428691554353
ethereum,iZi-WETH,0x3eb8224923774f668d6e722cdbf8b0f4e46dae38,0x9ad37205d608b8b219e6a2573f922094cec5c200-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,85765.32699315113,85765.32699315113
ethereum,BUTTCOIN-WETH,0x0c1fcb34a27feeb32eff8452f1dfa4e1eb16111c,0x883f46033947b92df4140b37386725d6e3faa69a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,3071.9654710624295,3071.9654710624295
ethereum,AVI-WETH,0x9f4806ea33ea88fbd10e66bbf6b559203ed694f2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd2bdaaf2b9cc6981fd273dcb7c04023bfbe0a7fe,1,1286.2770509471918,1286.2770509471918
ethereum,USDC-VLR,0xb382646c447007a23eab179957235dc3fc51606c,0x4e107a0000db66f0e9fd2039288bf811dd1f9c74-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,212418.50818454818,212418.50818454818
ethereum,ENA-WETH,0x08b8cebfca0f49a9303bab1cc4e2c25d280f2c00,0x57e114b691db790c35207b2e685d4a43181e6061-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999900393616686,187641326.31559607,187639457.28820863
ethereum,CHARLIE-WETH,0x3512c5f2b8ca14ac3feab8a7c1e592f30ed222d4,0x69b53c023532afffe6abf85a0b97cc6e66452dcd-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,110161.78194295117,110161.78194295117
ethereum,Block-USDT,0x3b6dce2de2b52d1b33a8bc5889cd683a1c29eedf,0xcab84bc21f9092167fcfe0ea60f5ce053ab39a1e-0xdac17f958d2ee523a2206206994597c13d831ec7,1,767966.6520536827,767966.6520536827
ethereum,NEXO-WETH,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.999986008076003,2128240.877542209,2128211.099357603
ethereum,CYBER-USDC,0xd10a303db5f0fb535f4c52e6acf13b19e1afbc7d,0x14778860e937f509e651192a90589de711fb88a9-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,407213.90075249784,407213.90075249784
ethereum,thBILL-USDC,0x4d61766a31b87bacc24fad84bcbf9d9e5ee1725f,0x5fa487bca6158c64046b2813623e20755091da0b-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,19805633.82119968,19805633.82119968
ethereum,Mochi-WETH,0x6ea339eedf82947a79e603be39faa8a1568120eb,0x69a082525d5b597b7f7dd745332ad1341bd8ff76-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,22381.010610775866,22381.010610775866
ethereum,QALY-WETH,0x07116fdc54bb3ba72e7cacf73ac0da7b979a8a6e,0x6967bad33e79bd96827dba3009b3cb393f94985e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,631445.6531895977,631445.6531895977
ethereum,STINKERS-WETH,0x43653593dc97666fd8ac271939181462b985a5f8,0x69418c0f5f0f6ee460c18c52de9fe70dee24dd2c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2640.5746154607505,2640.5746154607505
ethereum,sparta-WETH,0x770d7f249d57d64aaa16847ad2ec5ba762233bde,0x691953cff9b3a555ab7c10877e715162d46d22b8-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1538.5465478741573,1538.5465478741573
ethereum,BNB-USDC,0xd420b6b54c76147e621071f3e12d32db8522dec7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xb8c77482e45f1f44de1745f52c74426c631bdd52,1,4387.224979607128,4387.224979607128
ethereum,LINK-PAS,0x93d584b2bb21d04d6d038295bf7725364b6a44a4,0x514910771af9ca656af840dff83e8264ecf986ca-0xe25db4baa49ea3b8627986ffc22c7bd5e0c88d49,1,5049.105775134253,5049.105775134253
ethereum,USDT-VEE,0x096501097213216a36f33b3d7e0ff4c2e0347a64,0x340d2bde5eb28c1eed91b2f790723e3b160613b7-0xdac17f958d2ee523a2206206994597c13d831ec7,1,1480110.2816041117,1480110.2816041117
ethereum,ICP-WETH,0x4845635180a3e5553d3eeeafc65e24af623f9ddb,0x00f3c42833c3170159af4e92dbb451fb3f708917-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,14970528.69545145,14970528.69545145
ethereum,MOON-WETH,0x6a345dc35a4644ea3cca6d0f39676e5a0098257d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xffffefecdb752dbd921e925a7f15ad8811e8ffff,0.9999876395416547,68589.5581781894,68588.71037981262
ethereum,SWITCH-WIN,0xff0121a0204f06f4cc0bf5400719ecd2cdea94aa,0xb10cb07ca2cdac77fbb5707f6690301f9d036f45-0xb10cc888cb2cce7036f4c7ecad8a57da16161338,1,22211.256543256102,22211.256543256102
ethereum,SNT-WETH,0x084b5191bd08412952337b1108b6e5942418928f,0x744d70fdbe2ba4cf95131626614a1763df805b9e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.999998588961732,4194394.219837647,4194388.301386892
ethereum,MIR-WETH,0x4667119efd7a6defc73bc698e0e72e429b14aa4d,0x09a3ecafa817268f77be1283176b946c4ff2e608-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9383986219517965,82835.924584913,77733.11747858529
ethereum,ANFD-NFD,0xece8bb57cad9729029c7a5dafc1eb427911f9e66,0x4f14cdbd815b79e9624121f564f24685c6b1211b-0xdfdb7f72c1f195c5951a234e8db9806eb0635346,1,1362.3065213904395,1362.3065213904395
ethereum,$DIE-WETH,0x24739a25dd2cee0340865ee1c3c7cd0a7e9a3c8e,0x692d0987bcfb12494e1708cf48baa94e2bfa27c3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2802.3728465465683,2802.3728465465683
ethereum,Sean Dummy-WETH,0x5f86077eb1d8843f162c760958e01e8a74d17749,0x6908bc38c91a0eb1716316572466ba82f9898a5e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,5259.579157851459,5259.579157851459
ethereum,BOX-WETH,0x12c5b6233f660676374a51099e313673d63267c6,0x32b77729cd87f1ef2bea4c650c16f89f08472c69-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,792854.6791646482,792854.6791646482
ethereum,MASQ-WETH,0xaa6f403c1816cd60da685c7e0da2089a57403464,0x06f3c323f0238c72bf35011071f2b5b7f43a054c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8974683716310174,60555.78940335625,54346.905708660954
ethereum,HBOT-USDC,0x47541d068e1289297e1ef66277507116a26de860,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48-0xe5097d9baeafb89f9bcb78c9290d545db5f9e9cb,1,25356.79772600851,25356.79772600851
ethereum,ELX-WETH,0xc979f885f3de74ea98b40c108bb93c2eb84b14ed,0x89a8c847f41c0dfa6c8b88638bacca8a0b777da7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,749867.1598232307,749867.1598232307
ethereum,TIME-WETH,0x62f830510fbfe094356c8bc54167113d957f0121,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd08481058399490b83a72676901d4e9db70e75ac,0.7799659359541126,16940.92151191381,13213.341702965014
ethereum,KTA-WETH,0xc53bd93573548e2382ba23918850120549080434,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd3b6ad97a64aa0008f79a273d1b52aa55339a066,0.9999016862311342,22089.104560169846,22086.932897049664
ethereum,RSR-USDC,0x167a3874664561b1c4f8f99c40cfb268df1a5a21,0x320623b8e4ff03373931769a31fc52a4e78b5d70-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,317977.61390944297,317977.61390944297
ethereum,MST-WETH,0xb885fd951bd299b6423b26ff5e80eea5c86f740c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc1bd049e00870dd66f15bd3d620aea1a6b5ebc8c,1,8398.101973443932,8398.101973443932
ethereum,ATNF-WETH,0x4eeff889b9b8c16ecddca947874be75deeb99bbf,0x6948151a763c60a802a3f9cbcfab83084f86b9d5-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,4013.3653383480128,4013.3653383480128
ethereum,USDT-VEXT,0xdd5c39fac0969a44a5bd12a71feb7c041a6ef605,0xb2492e97a68a6e4b9e9a11b99f6c42e5accd38c7-0xdac17f958d2ee523a2206206994597c13d831ec7,1,5152.421710794247,5152.421710794247
ethereum,TAURUS-WETH,0xb9bcac97a65dc753fe6137772ece77015358cfd1,0x4819ac09e4619748b1cdf657283a948731fa6ab6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,7121.796539549559,7121.796539549559
ethereum,FART-WETH,0x4eaa4f33718c412fb2ee66085a73e1934ce2de8d,0x93715112138dd0265a3888eb7458bb7bf3ff7c3e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999611142043144,189749.734220046,189742.35565064973
ethereum,WETH-Багрец,0x34b8d1a12e51baff9ba5f72696f4c90260a32df5,0x7bef5c963014284d9db178c5afc18d7b16061f3e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1036.6040262473934,1036.6040262473934
ethereum,FP-WETH,0xb9ebf49f3c12a3f9aa18f4ff0383c0ec29750070,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xeeee2a2e650697d2a8e8bc990c2f3d04203be06f,1,33976.74680313679,33976.74680313679
ethereum,$PARTY-WETH,0x1c0ba21c9fa13c47cc26c42d9c9ce4c906fe5596,0x35002d11d15a80334add461c3994124f6481fa37-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1001.1403175143193,1001.1403175143193
ethereum,EAGLE-USD1,0xa90ed9f7b79ad1d7a5d27bb3cb8dce539761b549,0x0f6f1818019d656ea5651e913adf8a26e178c09f-0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,1,7926.400754527044,7926.400754527044
ethereum,BTCINU-WETH,0x80464c5024253974506e8dd36b8ee49791c1f1ea,0x584a4dd38d28fd1ea0e147ba7b70aed29a37e335-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,11049.234856611507,11049.234856611507
ethereum,CoreDAO-WETH,0x6cb35abfd391f028f5ac7cf9ab433d94ccc51d41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xf66cd2f8755a21d3c8683a10269f795c0532dd58,0.8202226314444625,34777.89740674714,28525.61852706769
ethereum,TITANX-VOLT,0x3f1a36b6c946e406f4295a89ff06a5c7d62f2fe2,0x66b5228cfd34d9f4d9f03188d67816286c7c0b74-0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,1,133551.73578076,133551.73578076
ethereum,FLOKI-WETH,0xbe3e7acaa7e64e16164e31670302f962b69fd9e2,0x692d0f7b4409c7c0147207ccba872126514c1f7d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999936276800273,17655653.68213774,17655541.17466315
ethereum,WETH-XPR,0x06f171de64205e4dd881c49d57e6e4ada7c37726,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xd7efb00d12c2c13131fd319336fdf952525da2af,0.9999997497013512,7590638.483601222,7590636.583674666
ethereum,WETH-WINTER,0x0275bc3237a295ad331588d98a6a2fcad686342d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xccba0b2bc4babe4cbfb6bd2f1edc2a9e86b7845f,1,7973.176902260482,7973.176902260482
ethereum,DVT-WETH,0xc6fa8c21c36225dc91f54f89bf16574b50ce2444,0x29fa1fee0f4f0ab0e36ef7ab8d7a35439ec6be75-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,4807.548517762779,4807.548517762779
ethereum,MERC-USDT,0x99543a3dcf169c8e442cc5ba1cb978ff1df2a8be,0x6ee2f71049dde9a93b7c0ee1091b72acf9b46810-0xdac17f958d2ee523a2206206994597c13d831ec7,1,111812.71640004133,111812.71640004133
ethereum,Sakura City -WETH,0x30e3024c7fa8cb620557bc316295287ea8c98305,0x9016b4af116d159e0568a17b9b94adbfe6af37d7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,1238.3398840223872,1238.3398840223872
ethereum,PEOPLE-WETH,0x83abecf7204d5afc1bea5df734f085f2535a9976,0x7a58c0be72be218b41c608b7fe7c5bb630736c71-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,220762.86101098065,220762.86101098065
ethereum,MAO-WETH,0xb5bc2a4acb16cb18bfc5f6c74f6b605ece8686e3,0x556c3cbdca77a7f21afe15b17e644e0e98e64df4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,10725.22557237234,10725.22557237234
ethereum,MANYU-WETH,0x63e2453a558391bdac2a55fa336c53ddbde3f244,0x95af4af910c28e8ece4512bfe46f1f33687424ce-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,22094856.28563617,22094856.28563617
ethereum,WETH-ZIG,0x4b2cde9effaa15999010e66da016b2b2c949f747,0xb2617246d0c6c0087f18703d576831899ca94f01-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9998755519612066,6843917.829872875,6843066.117721284
ethereum,BYND-WETH,0xaba8ed319ac2ec728d86b4831af09d13568f7545,0x692129946a07b3cc9763b3cf804db57b382e4bb6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,73179.77641232761,73179.77641232761
ethereum,BYND-WETH,0xbe77bcf16e8e26fbdc4016d16f12a18735e0b236,0x69048d44017fd12cacf642115e86632cae8bd7bb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,73179.77641232761,73179.77641232761
ethereum,300-WETH,0x2816b7e2749ae2743c86911d54f149e1f81cd35e,0x6976a957e82487e88f703c17c4a263fe0e26f32c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,2953.0136526455663,2953.0136526455663
ethereum,FLP-USDC,0x42e1174aceba0bf3b266b2afbf9c0cb2d8036052,0x3a1bda28adb5b0a812a7cf10a1950c920f79bcd3-0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1,4663.303462460805,4663.303462460805
ethereum,JOCX-USDT,0xba3d8fecb91c3a4528c73b28957088896c4f45d7,0xbb1e1399eee1f577f1b4359224155f5db39ca084-0xdac17f958d2ee523a2206206994597c13d831ec7,1,283031.1339596851,283031.1339596851
ethereum,UNCX-WETH,0xe0f0e02a16b45f949b98856b61175e63ca5f6293,0xadb2437e6f65682b85f814fbc12fec0508a7b1d0-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,169345.0494351269,169345.0494351269
ethereum,GrowAI-WETH,0x0552a5e59f80ecca476cc1e0072fded8d5522f74,0x1c9b158e71bc274ea5519ca57a73e337cac72b3a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,109724.980237406,109724.980237406
ethereum,KANRO-WETH,0x3eeab63368b78a4d783a4632d2add288fb1790b1,0xaee8fab061013ff358330055454cfeef6299f7b6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,15278176.289527413,15278176.289527413
ethereum,daCat-WETH,0xe6c9774f18c11ebe7b993093da432bcc422bec26,0x814a870726edb7dfc4798300ae1ce3e5da0ac467-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,65162.69567623711,65162.69567623711
ethereum,PEPE-USDT,0xa7bc6c09907fa2ded89f1c8d05374621cb1f88c5,0x6982508145454ce325ddbe47a25d4ec3d2311933-0xdac17f958d2ee523a2206206994597c13d831ec7,1,354484.48444000876,354484.48444000876
ethereum,IOEC-USDT,0x659491baebba62e72d4e16d9743ade089ce6da78,0x507096e1c7f6b8632de56a12c74c343fca3651e4-0xdac17f958d2ee523a2206206994597c13d831ec7,1,13116.23212361132,13116.23212361132
ethereum,GLM-WETH,0x531b6a4b3f962208ea8ed5268c642c84bb29be0b,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9217106304614322,380770.3746023029,350960.1020357243
ethereum,BOOE-WETH,0xf0230b6f9604e3edc13e125806e4c5446c34dfdf,0x289ff00235d2b98b0145ff5d4435d3e92f9540a6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,5267829.334714154,5267829.334714154
ethereum,FSN-WETH,0xbc5f1d2a0c411aadfb95557365abfdd4633ea882,0x9afc975edb8a0b57f066e8e0a72a5e2adbdcb605-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,5860.00976100279,5860.00976100279
ethereum,KTA-WETH,0x2380b963b7634297582403ef7a98d1d880d2be7e,0x2470134418bd9da4aafdcdb42e4c9fd2e99597db-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9999016862311342,22089.104560169846,22086.932897049664
ethereum,ELON-WETH,0xf2b136db92beef236074d07a23278acfbee92adf,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.9828868153149553,9543142.792299988,9379829.227219604
ethereum,SAND-WETH,0x5859ebe6fd3bbc6bd646b73a5dbb09a5d7b6e7b7,0x3845badade8e6dff049820680d1f14bd3903a5d0-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.999990847199439,1744231.1679667584,1744215.2033667457
ethereum,AAVE-UNI,0x82bb4ca79e5a6bf93064f043ea3fabf7a9036596,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984-0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0.9999939952471063,44163741.29239091,44163476.10003759
ethereum,BZZ-WETH,0x5696c2c2fcb7e304a5b9faaec9cd37d369c9d067,0x19062190b1925b5b6689d7073fdfc8c2976ef8cb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,433466.0761369646,433466.0761369646
ethereum,HIPP-WETH,0xc8fa85920a4cb22d8c6d15e0125f5c76f27a3a73,0x7b744eea1deca2f1b7b31f15ba036fa1759452d7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,5773.810656523293,5773.810656523293
